"scenario","model_label","quantity","region","year","q025","q10","q25","q50","q75","q90","q975","n_runs"
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 3",1975,-0.666517547876374,-0.589288036287811,-0.237334411881558,-0.193859347045416,-0.0100402994086685,0.0991824093338282,0.188708049723828,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 4",1975,-0.0917808184096423,-0.0146273178467582,0.10711512281063,0.218335370289223,0.276442018685175,0.287827081776854,0.326676592523092,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 5",1975,-0.56281160084463,-0.557666649511322,-0.538405082149276,-0.482027087643023,-0.432015738911313,0.527199364416228,0.536597404787544,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 1",1976,-0.155745458089066,-0.137141863750123,-0.101071136916914,-0.0503290483172723,0.033640941934781,0.100804839786519,0.126602649657676,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 2",1976,-0.414089007100475,-0.406090299520508,-0.396229808303615,-0.357197707916008,-0.297905355060294,-0.273116271907817,-0.224794079928555,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 3",1976,-0.524662008772662,-0.477076965314062,-0.172622078804829,-0.100917243457699,-0.0481019381659952,0.00179547777124401,0.0133796999040995,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 4",1976,-0.417175607209004,-0.359906303462746,-0.264807010138605,-0.203004061977566,-0.181241813634478,-0.135127037818981,-0.120221693805337,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 5",1976,-0.47792011915256,-0.457144445236164,-0.416506149161745,-0.35703865912546,-0.259861429273737,0.0625096222571701,0.092037117586236,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 1",1977,0.173948667315623,0.205299745936336,0.266965542671848,0.29332689968586,0.392026425837765,0.415047788124154,0.434903594072081,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 2",1977,-0.957584841398915,-0.939807116012764,-0.896167496816736,-0.715904065465638,-0.610821048838645,-0.356286253425803,-0.285035256774143,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 3",1977,-0.801236743813579,-0.799300056649318,-0.297786332582884,-0.268659623932665,-0.170445036145391,-0.0863742739440153,-0.0272690854401687,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 4",1977,0.0371228297461173,0.0699573500091737,0.114650412541238,0.15205577124539,0.232886611524461,0.319493452237914,0.338349978131007,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 5",1977,-0.836253849009444,-0.820847730673287,-0.808598257774755,-0.782099354146069,-0.740342984150762,0.25993521121167,0.276249062164414,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 1",1978,-0.341038688508413,-0.334357368491605,-0.260497592792169,-0.136006672580048,-0.102362642093808,-0.0495228934665692,0.0723318827724561,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 2",1978,-0.383766852544693,-0.155250719704419,-0.0345918526109588,0.00510526240568765,0.0252054652878211,0.271818928952197,0.346120053742658,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 3",1978,-0.175867689371789,-0.146585495362157,0.1016977615613,0.126905896731909,0.176909612892572,0.185376253472511,0.215086496357658,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 4",1978,-0.252555995019665,-0.199312018296848,-0.188269620089111,-0.166751531537746,-0.13031369265105,-0.10714718606991,-0.0775021486999852,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 5",1978,-0.584727244654852,-0.562969652844014,-0.542218302155695,-0.512010999974053,-0.497990693670148,-0.0823038606487525,-0.041957567619768,25
"Diagnostic model","Diagnostic model","Regional recruitment deviation","Region 1",1979,-0.20802600063606,-0.178515655950164,-0.153446723404922,-0.109291861156481,-0.0842590280689274,-0.0662080296012258,-0.049616772514806,25
